Date,Latitude,Longitude
12/26/12 14:00,41.87886034,-87.66941419
12/26/12 13:45,41.88602702,-87.65696758
12/26/12 13:00,41.77571756,-87.61566309
12/26/12 11:00,41.90109142,-87.72488947
12/26/12 11:00,41.9118249,-87.64210621
12/26/12 10:00,41.93849791,-87.76392376
12/26/12 9:48,41.78995621,-87.61762745
12/26/12 9:30,41.96148172,-87.66910501
12/26/12 8:00,41.89157826,-87.68158254
12/26/12 8:00,41.85913194,-87.65207879
12/26/12 5:00,41.69272268,-87.60453307
12/26/12 1:00,41.89207534,-87.65650344
12/26/12 1:00,41.76853173,-87.68564845
12/25/12 22:00,41.92442772,-87.76492345
12/25/12 22:00,41.82542858,-87.69389918
12/25/12 22:00,41.7952318,-87.69858178
12/25/12 21:00,41.77184886,-87.58397416
12/25/12 21:00,41.78331969,-87.69824096
12/25/12 20:00,41.7479309,-87.64745843
12/25/12 18:00,41.80506066,-87.67353637
12/25/12 18:00,41.81662882,-87.60685344
12/25/12 18:00,41.78870922,-87.61921808
12/25/12 17:20,41.74036486,-87.73118713
12/25/12 16:30,41.89859969,-87.71871284
12/25/12 15:30,41.91260981,-87.70667483
12/25/12 15:00,41.86789127,-87.72432326
12/25/12 14:00,41.74912839,-87.67053642
12/25/12 14:00,41.65937306,-87.63904154
12/25/12 12:30,41.80866159,-87.67027524
12/25/12 12:00,41.95439338,-87.66767499
12/25/12 12:00,41.89700922,-87.65739165
12/25/12 10:00,41.77326345,-87.57663307
12/25/12 10:00,41.74310202,-87.66913269
12/25/12 8:30,41.96023807,-87.74980661
12/25/12 5:00,41.77555801,-87.65303728
12/25/12 2:00,41.79712624,-87.69973663
12/25/12 1:00,41.96178433,-87.69833594
12/25/12 1:00,NA,NA
12/25/12 0:01,41.8055379,-87.74202458
12/25/12 0:00,41.81688292,-87.64316478
12/25/12 0:00,41.9337093,-87.64152082
12/24/12 23:30,41.73356185,-87.64978757
12/24/12 23:30,41.89370167,-87.71931073
12/24/12 21:55,41.75710396,-87.55835469
12/24/12 20:00,41.91250446,-87.64697053
12/24/12 19:45,41.88051269,-87.73435316
12/24/12 19:00,41.75464162,-87.74138516
12/24/12 16:00,41.96435979,-87.65492264
12/24/12 16:00,41.82346977,-87.70044923
12/24/12 15:55,41.85463589,-87.69539593
12/24/12 15:00,41.93375506,-87.72471143
12/24/12 14:00,NA,NA
12/24/12 12:00,41.76143415,-87.64080871
12/24/12 12:00,NA,NA
12/24/12 9:30,41.95919326,-87.71380719
12/24/12 9:20,41.74527852,-87.66680902
12/24/12 7:30,41.82127838,-87.69226753
12/24/12 7:00,41.87974135,-87.7080573
12/24/12 3:30,41.70446284,-87.53790098
12/24/12 2:00,41.79818339,-87.59676007
12/24/12 2:00,41.85394443,-87.65890608
12/24/12 0:01,41.89328359,-87.6350927
12/24/12 0:01,41.89903054,-87.66752299
12/24/12 0:00,41.84547478,-87.62547228
12/23/12 22:30,41.80760989,-87.70381848
12/23/12 22:00,41.82426613,-87.70604747
12/23/12 21:30,41.92685072,-87.66832887
12/23/12 21:30,41.92685072,-87.66832887
12/23/12 20:53,41.81533242,-87.72161893
12/23/12 20:00,NA,NA
12/23/12 18:00,41.85431431,-87.64584582
12/23/12 17:00,41.74477916,-87.55063921
12/23/12 17:00,41.77964107,-87.6446715
12/23/12 17:00,41.79985811,-87.64740376
12/23/12 16:45,41.77644543,-87.5962573
12/23/12 16:15,41.91759925,-87.70224265
12/23/12 14:30,41.91310119,-87.68836623
12/23/12 14:15,41.86639816,-87.71554464
12/23/12 14:00,41.81080415,-87.67539953
12/23/12 12:30,41.93205746,-87.74922194
12/23/12 11:00,41.95461601,-87.70574145
12/23/12 10:00,41.836524,-87.65613132
12/23/12 9:10,41.92570498,-87.71931998
12/23/12 9:00,41.74867483,-87.61955933
12/23/12 7:00,41.74049201,-87.71943141
12/23/12 7:00,41.8292675,-87.60662984
12/23/12 6:30,41.87683006,-87.71115539
12/23/12 2:00,41.91720967,-87.73771007
12/23/12 2:00,41.90039636,-87.74689522
12/23/12 1:00,41.74931223,-87.73820924
12/23/12 0:01,41.74959159,-87.61958582
12/23/12 0:00,41.70714616,-87.61269077
12/22/12 23:45,41.73567619,-87.65834955
12/22/12 23:30,41.88294305,-87.7023855
12/22/12 23:00,41.97391487,-87.69310744
12/22/12 23:00,41.94656164,-87.70522129
12/22/12 22:00,41.80720712,-87.5866433
12/22/12 22:00,41.9461507,-87.73620934
12/22/12 21:00,41.97563011,-87.72907536
12/22/12 20:20,41.85399116,-87.68464749
12/22/12 20:00,41.95327193,-87.70937211
12/22/12 20:00,41.8024472,-87.63305397
12/22/12 18:00,41.93759087,-87.77876573
12/22/12 18:00,41.93661677,-87.78968992
12/22/12 18:00,41.93500253,-87.75202868
12/22/12 17:00,41.87442201,-87.72888769
12/22/12 14:00,41.83692556,-87.71568873
12/22/12 14:00,41.90464512,-87.71920221
12/22/12 14:00,41.87106112,-87.74543412
12/22/12 13:00,41.91740882,-87.69361743
12/22/12 12:30,41.7966764,-87.60401295
12/22/12 12:00,41.78926585,-87.72810055
12/22/12 10:30,41.75464162,-87.74138516
12/22/12 9:00,41.8197805,-87.72412631
12/22/12 9:00,41.72725784,-87.66418551
12/22/12 9:00,41.70521574,-87.66282475
12/22/12 9:00,41.78883272,-87.71939578
12/22/12 8:00,41.66598451,-87.62693312
12/22/12 7:00,41.96110468,-87.66939204
12/22/12 7:00,41.96845374,-87.67273549
12/22/12 5:20,41.80518059,-87.73344884
12/22/12 3:00,41.94310862,-87.7306727
12/22/12 2:45,41.92386546,-87.80462156
12/22/12 1:55,41.77865836,-87.6871414
12/22/12 1:49,41.81986303,-87.69981338
12/22/12 1:45,41.90075936,-87.71512538
12/22/12 1:00,41.89514957,-87.718599
12/22/12 0:35,41.88669429,-87.6450287
12/21/12 23:30,41.90304575,-87.67904883
12/21/12 23:00,41.94013102,-87.68578936
12/21/12 22:30,41.8233559,-87.64532593
12/21/12 22:00,41.92870514,-87.68792611
12/21/12 22:00,41.83971229,-87.64404615
12/21/12 22:00,41.84320578,-87.71338964
12/21/12 22:00,41.89262381,-87.66017413
12/21/12 22:00,41.97287265,-87.74074781
12/21/12 22:00,41.80684679,-87.68698292
12/21/12 21:00,41.88053799,-87.77195179
12/21/12 20:55,41.91101269,-87.63802964
12/21/12 20:25,41.9965361,-87.66673568
12/21/12 20:00,41.89058334,-87.74589786
12/21/12 20:00,41.9166528,-87.69732489
12/21/12 19:00,41.965369,-87.65156955
12/21/12 19:00,41.93605305,-87.72130095
12/21/12 19:00,41.80409874,-87.59399287
12/21/12 18:00,41.87568855,-87.7514833
12/21/12 18:00,41.74888541,-87.73318168
12/21/12 18:00,41.78713749,-87.63046319
12/21/12 17:00,41.84369762,-87.71096636
12/21/12 17:00,41.94172804,-87.64657266
12/21/12 16:45,41.81398119,-87.68539252
12/21/12 16:30,41.88088894,-87.72139434
12/21/12 16:00,41.67568197,-87.62364617
12/21/12 16:00,41.8595937,-87.66151915
12/21/12 15:30,41.8235823,-87.70595508
12/21/12 15:10,41.68122442,-87.66985726
12/21/12 15:00,41.89184431,-87.68934039
12/21/12 14:00,41.8054498,-87.61401463
12/21/12 12:45,41.76919863,-87.62876385
12/21/12 11:00,41.76555062,-87.62683903
12/21/12 10:30,41.80519044,-87.67081352
12/21/12 10:00,41.87071988,-87.71647599
12/21/12 9:30,41.89889189,-87.76811421
12/21/12 9:30,41.95125978,-87.65274558
12/21/12 9:25,41.77540703,-87.59310534
12/21/12 9:00,41.84372635,-87.62319413
12/21/12 9:00,41.71793517,-87.62300201
12/21/12 9:00,41.72736894,-87.57806208
12/21/12 9:00,41.7251138,-87.62647996
12/21/12 8:00,41.81388504,-87.6991423
12/21/12 8:00,41.95474231,-87.6453999
12/21/12 7:40,41.934935,-87.77378673
12/21/12 7:20,41.69653123,-87.64723588
12/21/12 7:00,41.76295542,-87.61988125
12/21/12 7:00,41.89338255,-87.69402251
12/21/12 6:45,41.70992139,-87.64641597
12/21/12 6:30,41.91203893,-87.75259346
12/21/12 6:00,41.85397354,-87.70517365
12/21/12 5:30,41.9666815,-87.65494213
12/21/12 3:30,41.84056439,-87.70354696
12/21/12 3:00,41.85748942,-87.64493083
12/21/12 2:00,41.72165274,-87.5607552
12/21/12 2:00,41.9472072,-87.64961635
12/21/12 0:30,41.76634803,-87.61998662
12/21/12 0:15,41.92404097,-87.75289252
12/21/12 0:03,41.8129154,-87.61683635
12/21/12 0:01,41.96347646,-87.6559027
12/21/12 0:00,41.7673782,-87.62905503
12/21/12 0:00,41.82913131,-87.69156542
12/21/12 0:00,41.9788938,-87.90646758
12/21/12 0:00,41.77118345,-87.57291833
12/21/12 0:00,41.75143668,-87.6499791
12/20/12 23:00,41.79155709,-87.6585997
12/20/12 23:00,41.82543295,-87.69369734
12/20/12 23:00,41.87463433,-87.76343718
12/20/12 23:00,41.8153355,-87.70090349
12/20/12 22:00,41.82210026,-87.69943179
12/20/12 21:30,41.81373058,-87.68718517
12/20/12 21:00,41.8747759,-87.69785774
12/20/12 20:30,41.83537027,-87.71684124
12/20/12 20:00,41.90691858,-87.66488051
12/20/12 19:00,41.7613389,-87.64688682
12/20/12 18:30,41.95795511,-87.70462778
12/20/12 18:10,41.85967199,-87.65662499
12/20/12 17:00,41.91224683,-87.67419345
12/20/12 16:30,41.74992889,-87.60165825
12/20/12 15:20,41.92864693,-87.75095085
12/20/12 15:00,41.92543794,-87.76832828
12/20/12 14:00,41.95333783,-87.76320716
12/20/12 12:20,41.86935623,-87.66738309
12/20/12 12:00,NA,NA
12/20/12 12:00,41.95265122,-87.66349852
12/20/12 11:00,41.85630621,-87.64348624
12/20/12 11:00,41.77539288,-87.64696061
12/20/12 10:00,41.77154535,-87.68328663
12/20/12 10:00,41.76560859,-87.61057069
12/20/12 9:37,41.90277631,-87.726431
12/20/12 9:00,41.85668317,-87.70838474
12/20/12 8:00,41.8805296,-87.63394265
12/20/12 8:00,41.92527245,-87.74843131
12/20/12 7:30,41.73468952,-87.6656142
12/20/12 7:00,41.79639719,-87.61941512
12/20/12 6:30,41.74763533,-87.5880999
12/20/12 6:00,41.67467096,-87.6239135
12/20/12 4:00,41.95899059,-87.74733627
12/20/12 2:30,41.79693843,-87.68915821
12/20/12 2:00,41.90699936,-87.72171446
12/20/12 1:30,41.80572112,-87.72611912
12/20/12 1:00,41.96118583,-87.71742787
12/20/12 0:01,41.83312115,-87.6674029
12/20/12 0:00,41.94123013,-87.68264295
12/20/12 0:00,41.92584362,-87.63640609
12/19/12 23:50,41.85966223,-87.65357823
12/19/12 23:30,41.82884834,-87.60630802
12/19/12 23:00,41.79896758,-87.77088922
12/19/12 22:30,41.90125153,-87.69276857
12/19/12 22:30,41.77775827,-87.77116257
12/19/12 22:00,41.76769326,-87.71783052
12/19/12 22:00,41.90134393,-87.68478554
12/19/12 21:00,41.75895277,-87.62008686
12/19/12 21:00,41.92672413,-87.69881603
12/19/12 21:00,41.97648181,-87.67774604
12/19/12 20:30,41.74582832,-87.57573872
12/19/12 20:00,41.83913252,-87.70667295
12/19/12 20:00,41.93669702,-87.79918634
12/19/12 19:20,41.92319874,-87.74807544
12/19/12 17:30,41.86053363,-87.72271911
12/19/12 16:30,41.97255671,-87.76178549
12/19/12 16:00,41.72165125,-87.62171565
12/19/12 16:00,41.74323684,-87.64448902
12/19/12 16:00,41.84767563,-87.70772001
12/19/12 15:20,41.76588351,-87.61152065
12/19/12 15:00,41.79177735,-87.70568593
12/19/12 14:30,41.87763742,-87.65969251
12/19/12 13:45,41.87396964,-87.67409854
12/19/12 12:00,NA,NA
12/19/12 10:00,41.91274047,-87.73634817
12/19/12 9:00,41.92570062,-87.63998313
12/19/12 9:00,41.84592579,-87.68562081
12/19/12 8:30,41.87124796,-87.68822173
12/19/12 7:45,41.68298084,-87.66986484
12/19/12 7:09,41.84009434,-87.61767087
12/19/12 6:00,41.90217718,-87.63456235
12/19/12 6:00,41.92529044,-87.7465791
12/19/12 2:00,41.78082619,-87.7300058
12/19/12 1:00,41.78833617,-87.69377289
12/19/12 0:30,41.8292743,-87.64105034
12/19/12 0:01,41.7878022,-87.70844548
12/19/12 0:00,41.8855858,-87.64505896
12/19/12 0:00,41.73159408,-87.65579479
12/18/12 23:15,41.78765382,-87.69592476
12/18/12 23:00,41.96313319,-87.65586222
12/18/12 23:00,41.79338702,-87.71814216
12/18/12 22:40,41.68186767,-87.68543833
12/18/12 22:30,41.7864911,-87.69955169
12/18/12 22:00,41.91698719,-87.68790825
12/18/12 21:00,41.93473778,-87.76160506
12/18/12 20:00,41.91277162,-87.73023072
12/18/12 20:00,41.90634114,-87.70903948
12/18/12 20:00,41.77469136,-87.66058754
12/18/12 20:00,41.85660479,-87.71012176
12/18/12 20:00,41.71745481,-87.64325167
12/18/12 20:00,41.9118476,-87.7236227
12/18/12 20:00,41.81041981,-87.69779727
12/18/12 19:30,41.76360923,-87.63653342
12/18/12 19:00,41.99160605,-87.68955332
12/18/12 19:00,41.80725386,-87.72586989
12/18/12 18:15,41.95975738,-87.76061672
12/18/12 18:15,41.78610534,-87.70076184
12/18/12 18:00,42.00140134,-87.67526078
12/18/12 18:00,41.84990446,-87.67347949
12/18/12 16:30,41.7798111,-87.63420223
12/18/12 15:00,41.70204342,-87.60772723
12/18/12 13:30,41.8914807,-87.67410583
12/18/12 12:20,41.7508605,-87.62596669
12/18/12 12:00,41.82091896,-87.68982775
12/18/12 11:00,41.98872892,-87.81328469
12/18/12 9:15,41.67866056,-87.63817536
12/18/12 8:50,41.85963641,-87.70094072
12/18/12 8:00,41.74096028,-87.56957423
12/18/12 8:00,41.80176644,-87.66858954
12/18/12 7:30,41.75766998,-87.60675644
12/18/12 6:00,41.92675799,-87.79519393
12/18/12 6:00,41.76119441,-87.66143961
12/18/12 3:00,41.9710517,-87.74471413
12/18/12 2:30,41.69407699,-87.66337983
12/18/12 2:30,41.90325186,-87.66764076
12/18/12 2:00,41.74998897,-87.6243748
12/18/12 1:30,41.76918273,-87.57000203
12/18/12 1:00,41.78691846,-87.65940003
12/18/12 1:00,41.92399513,-87.69413958
12/18/12 0:30,41.88585724,-87.75991474
12/18/12 0:01,41.92910386,-87.7206324
12/18/12 0:00,41.74887053,-87.62279667
12/17/12 23:30,41.79416009,-87.69733084
12/17/12 23:00,41.91743322,-87.71205449
12/17/12 22:32,41.70223958,-87.64956279
12/17/12 22:30,41.9341086,-87.79787751
12/17/12 21:30,41.97309587,-87.70631026
12/17/12 21:30,41.96397507,-87.64836345
12/17/12 21:00,41.76770155,-87.61304351
12/17/12 21:00,41.81122274,-87.68774959
12/17/12 21:00,41.80762513,-87.72862102
12/17/12 21:00,41.74913425,-87.61753504
12/17/12 20:30,41.96751488,-87.69795545
12/17/12 19:00,41.84390227,-87.6205828
12/17/12 19:00,41.85386887,-87.69317551
12/17/12 18:30,41.89929581,-87.71292823
12/17/12 18:00,41.93232741,-87.73819788
12/17/12 18:00,41.7734389,-87.62258057
12/17/12 17:30,41.77999063,-87.6825084
12/17/12 17:00,41.90060442,-87.69730785
12/17/12 16:00,41.894947,-87.71766802
12/17/12 15:00,41.82833056,-87.69709547
12/17/12 13:41,41.87407003,-87.68159155
12/17/12 13:30,41.90179098,-87.67127417
12/17/12 13:00,41.8855014,-87.70652483
12/17/12 12:00,NA,NA
12/17/12 10:00,41.8752023,-87.67179834
12/17/12 9:30,41.85627763,-87.63874397
12/17/12 9:00,41.85326408,-87.73470657
12/17/12 9:00,41.95591351,-87.6457623
12/17/12 8:30,41.88992829,-87.65214831
12/17/12 7:40,41.72520637,-87.65411453
12/17/12 6:00,41.89841215,-87.7626675
12/17/12 5:00,41.76393828,-87.64285277
12/17/12 3:00,41.91409148,-87.68343305
12/17/12 2:00,41.87331756,-87.72708795
12/17/12 2:00,41.90235474,-87.75590277
12/17/12 1:00,41.98641656,-87.66786012
12/17/12 1:00,41.74800886,-87.61135812
12/17/12 0:00,41.93055176,-87.63896775
12/17/12 0:00,41.8091491,-87.61973572
12/16/12 23:00,41.76134309,-87.57634429
12/16/12 23:00,41.73473608,-87.60462985
12/16/12 23:00,41.71113923,-87.65601695
12/16/12 22:00,41.85378362,-87.65027089
12/16/12 22:00,41.76284502,-87.66968786
12/16/12 22:00,41.85069057,-87.68575259
12/16/12 21:30,41.85757668,-87.65498421
12/16/12 21:00,41.68540131,-87.66748595
12/16/12 21:00,41.86051958,-87.7309716
12/16/12 21:00,41.75097257,-87.61264788
12/16/12 21:00,41.76250082,-87.71881481
12/16/12 20:30,41.85315311,-87.67817743
12/16/12 20:00,41.95261971,-87.65069447
12/16/12 20:00,41.99798905,-87.68516633
12/16/12 20:00,41.80414044,-87.59067308
12/16/12 19:45,41.81395471,-87.72366795
12/16/12 19:30,41.83106731,-87.61528733
12/16/12 19:00,41.8455167,-87.62827211
12/16/12 19:00,41.9757557,-87.75234226
12/16/12 19:00,41.68403938,-87.72218319
12/16/12 19:00,41.74853064,-87.72884978
12/16/12 18:00,41.91060009,-87.66184425
